NAME,CATEGORY,ADDRESS,LAT,LNG,ID
Temporary Store Opel Adam,General Entertainment,Corso Garibaldi 51A,45.47357468,9.183684498,515be003e4b04ff76807ba67
CAM Falcone E Borsellino,Music Venue,Corso Garibaldi 27,45.47306708,9.183423662,513b6547e4b0e8ef7e717575
TheLoft FoxLife,General Entertainment,Via Fiori Chiari,45.47195535,9.185577482,4df21761922e8e1ea8902f43
Martini POP ART Gallery,General Entertainment,"Corso Garibaldi, 65",45.474824,9.183331,51652e1be4b0c8ebf0145714
Fila Underwear Party,General Entertainment,Via pontaccio 19,45.472302,9.184745,4cb9ca4c7148f04daf57d8ab
Al Teatro,Lounge,corso Garibaldi 16,45.47290519,9.183760037,4ba5448ff964a520edf338e3
Erman's House,Music Venue,,45.471841,9.185938,4bec6b0549430f475fb107d2
Piccolo Teatro Studio Melato,Theater,"Via Rivoli, 6",45.47257028,9.18280943,4b05887ff964a52001ca22e3
The Club,Nightclub,"Corso Garibaldi, 97",45.47768291,9.18438031,4bd23e16462cb7139500dc07
Ray Ban Vision Night,Lounge,,45.478108,9.184915,51c34205498e3b8a818e78f7
Fidelio Milano Martedì Notte,Nightclub,Corso Garibaldi,45.47753159,9.184089243,4fa9c0f8e4b04f8c93f8ec1e
World Football Show,General Entertainment,Fiera Milano,45.477227,9.185528,4d021b18b82d721e6ba07634
Sky Temporary Store,General Entertainment,,45.477724,9.18437,5668204f498e567aa14aa343
Indian Cafè,Nightclub,97/99 Corso Garibaldi,45.47718715,9.185467144,4b05887af964a52036c822e3
The Tuning Show,General Entertainment,,45.477707,9.184743,50059625e4b0fb593299dfb4
Beige Milano,Wine Bar,Largo la Foppa 5,45.47813616,9.184662993,4b75d470f964a520cb272ee3
le spaiate!,Nightclub,,45.47768021,9.185098648,518423ca498e370b4576132c
PJ's Mansion,Music Venue,,45.477758,9.184327,54b8e63a498e705a5d408c11
18 Solferino,Café,Via Solferino 18,45.47499519,9.186879801,564cd5c7498e4d4402008e9e
Biblos,Nightclub,Piazza Coriolano,45.47637672,9.184476933,505ba6e3e4b00e37992d0072
Mostwanted,Nightclub,,45.47747579,9.184650375,51202b6ee4b002b6ea7d348d
Ex grazia neri,General Entertainment,,45.48163,9.18455,4e7e4e1cdab427fd1761dc2a
Convento,Nightclub,Corso Garibaldi,45.47996,9.185937992,4ee5d8bfb634710b8c391ed7
King Room,Nightclub,"Piazza XXV Aprile, 11",45.480731,9.186461,5c2b00506dcf04002c1f2cbc
Picnicing,Lounge,,45.478898,9.184241,4e857f2493ad386410581278
The Timberland Studio,Shoe Store,9 Piazza 25 Aprile,45.48109,9.186693,5bccf6a2d0a149002d8a11e8
HP Human Discount 12,General Entertainment,Cadorna,45.4794156,9.1845055,4db1b043432d3c2e968edb00
Bambù Lounge,Cocktail Bar,"Via F. Crispi, 3",45.48079966,9.185473051,4bf30b1f6a31d13a2533942e
70's,Nightclub,Viale Pasubio,45.481632,9.184558,51914b9e498ef3221503303c
esterni,General Entertainment,Via Pasubio 14,45.48139132,9.184409259,4f96d265e4b0efeae8c474f9
Rds Music Marathon,Music Venue,,45.480427,9.187032,5ac9c26d840fc22a3129f178
"Restaurant SmokeONE Lounge Bar + Hookah, Кальян, Shisha, Narghile",Italian Restaurant,Viale Francesco Crispi 6,45.48097929,9.185444713,5d7166defb02b20008665ac0
HP Human Discount 10,General Entertainment,Cordusio,45.479113,9.184116,4db1af97432d3c2e968ed5f2
Davai,Lounge,Largo La Foppa,45.48022,9.185687,56588642498eb4078edc6a00
Armani prive,Nightclub,,45.48118178,9.186279549,5047ef9ee4b076625becfe30
Golden Haze Studio,Concert Hall,,45.47982067,9.184674952,520718a411d2cb9324f30f2b
Sound Pills Studio,Music Venue,Voi Tito Speri 1,45.482908,9.18419,5166c0f5e4b0739f97132541
Cost Restaurant,Lounge,Via Tito Speri 8,45.48264116,9.184156628,4bb66061ef159c7458da75f7
Sunday Inn - Aperitivo,Nightclub,,45.48322599,9.185526058,526d5e6c11d2d4cc749b063d
Hollywood,Nightclub,Corso Como 15,45.48251689,9.187043746,4b05887af964a52025c822e3
Social Channel,Comedy Club,,45.481772,9.186526,50f409a7e4b0232ee59ab8c4
Pensalobien Cost,Concert Hall,,45.4825747,9.184114989,5117f550e4b04d760139be76
Lula,Nightclub,,45.482533,9.186615,517ef1e5e4b0eee6b18f775b
Olimpus Post Prod,General Entertainment,Via Varese 10,45.48199681,9.185018041,4f59d145e4b0a5f21438a5ba
Community Accenture Technology Solutions ATA Hotel,Lounge,,45.48294067,9.185275078,50c89b9be4b0e3c221d73963
Tocqueville 13,Nightclub,Via Alessio di Tocqueville 13,45.4825445,9.186395411,4b05887af964a5204ac822e3
Smoking Kills Club,Nightclub,,45.48248328,9.185411574,4e7d04f8b8f7ca135d913187
The Nani's House,Opera House,Viale Pasubio,45.481962,9.184056,4bae6bc7f964a52031b03be3
11 clubroom,Nightclub,"Via Alessio di Tocqueville, 11",45.48260105,9.186845435,53bc6e8b498eb6945fd3b172
11 Clubroom,Lounge,"Via Tocqueville, 11",45.48252282,9.18703268,4bc22ab6abf495218d17c293
Globalvideo,General Entertainment,,45.4829677,9.183818724,4f7eb5d5e4b05b3c3785a603
Alessandro Rosso Group,General Entertainment,Via Tito Speri 8,45.482852,9.185324,5240227111d28dc35243d927
take it easy club,Nightclub,,45.4825366,9.186594539,54b1ba4d498e3753abdd4b12
Loolapaloosa,Nightclub,Corso Como 15,45.48251524,9.187070554,4b05887af964a5202cc822e3
Spaziofarini6,General Entertainment,,45.4819972,9.184992,4eb51a88b8030fb582b52257
Maroncelli 14,General Entertainment,Via Maroncelli 14,45.48325102,9.183525209,4d3d72d7d625224bd4bd99fa
Gasoline Rock Club,Nightclub,Via Privata Nino Bonnet 11A,45.48273746,9.18531776,4b05887af964a52031c822e3
Pasubio16,General Entertainment,Viale Pasubio 16,45.482184,9.182507,4d89b54cd85f3704c5bfecdb
Pineta Club,Nightclub,,45.48204507,9.184772485,4f8b5755e4b00a6263a652cf
Planeta De Agostini,General Entertainment,,45.48274776,9.184728492,54a65881498e9a30913033e4
La Corona Latin Club,Nightclub,Via Valleambrosiana 5,45.48251109,9.186967473,53150d41498e915368e8ed99
Fashion Rio,Nightclub,Via Giuseppe Ferrari,45.48508376,9.183957251,4dd8532ac65bee535ac97b63
Soundpills Studio,Concert Hall,,45.482209,9.18398,52e934ac498ec89732972141
Tony Guy - Elleven,General Entertainment,,45.48251232,9.186780122,508d9836e4b0f38c01bf74ad
Pastrengo,Comedy Club,via pastrengo 12,45.48681638,9.186635,4cd157b401eaf04de5abbd5d
Spazio EscoAdIsola.it,Music Venue,Via Borsieri 41 c/o Nuova Acropoli,45.48583108,9.186930656,52128ef393cdf80456056675
casa della festa stef & cat,Lounge,,45.4869,9.186422,568c05b5498ec3ce21b0020d
Koro,Wine Bar,Via Pastrengo 16/18,45.4867044,9.185697721,52db1219498e40890df4148e
Teatro Verdi,Theater,Via Pastrengo 16,45.48678601,9.185906314,4d028794347da1cd80e71f8f
Messapika,Lounge,Via Alserio 3,45.491462,9.184598,52d9c799498e3c89e8e368f4
Life Club,Nightclub,Via Alserio 5,45.49103748,9.185814083,4cb85ae64352a1cd04d484f5
Small Cafè,Nightclub,via carlo farini,45.49129567,9.184354207,4d2dc9efcde68eec3746ca98
Razzputin,Music Venue,,45.49118019,9.184741716,4f46b5c1e4b0b0b998259d2a
Boscaiola 14,Lounge,Via Della Boscaiola 14,45.49013938,9.182350915,51607784e4b027d8435fa340
8,Comedy Club,,45.49048803,9.182571763,4ff5cd76e4b04619c6c2bf35
Hero Club,Nightclub,Via Al serio,45.49113622,9.18591684,4effb5309a520dfd66481d4d
nıkus!,Lounge,,45.491667,9.186494,4fa30e4de4b08536fee9bc3f
The Farm,Nightclub,Via Alserio 5,45.49093913,9.185887229,5055ca65e4b0c2107500944d
nipponya,General Entertainment,Via Medardo Rosso 16,45.49026879,9.184720516,4dea42e61f6e3ddebdc68471
Wanasah Narghile Caffe,Lounge,Porta Garibaldi,45.489427,9.183154,58862f2c561ded7f9091b5e5
appAlserio,Lounge,Via Alserio 1,45.491697,9.184556,509f92ede4b0cfcd3ab71be8
Alcatraz,Nightclub,Via Valtellina 25,45.49466524,9.182984057,4b05887af964a52037c822e3
Punto Flamenco,General Entertainment,Via Farini,45.49330428,9.184808424,5131eb58e4b0d576bf097a86
ClubHaus80's & MTV party,Nightclub,,45.494449,9.182896,4f947323e4b04b1ee2ec0bd6
Gate Milano,Nightclub,Via Valtellina 21,45.4943,9.182405,5c0c58ab475abd002c1ac473
TILT Headquarter,Music Venue,Viale Stelvio 53,45.49457324,9.18436268,4de57acdd4c09fc98b6972ca
Just This 005/ SETH TROXLER,Nightclub,"Via dei Fontanili, 2-20",45.4420284,9.188871,4d3a28d381258cfa1302a35f
circolo PD Open Bocconi,General Entertainment,,45.44188299,9.191165106,5536a547498eda0c11ce3b6b
Centro Sportivo Bazzi,General Entertainment,,45.44311066,9.187219047,4eabbf9293ad72a2dafa55d0
Bocciodromo Morivione,Italian Restaurant,via Bernardino Verro 2,45.44230312,9.188138463,4bd02d169854d13a5033f74d
Club 2.0,Music Venue,,45.445852,9.187825,52880f2411d2158e23c66694
Vermù,Lounge,,45.45093453,9.191309929,56df11bc498efe32fa38780c
B Students TV,General Entertainment,Via Bocconi 12,45.44987876,9.188734344,4d7f2997d4ef6a318c13703c
Radio Bocconi,Radio Station,Via Ferdinando Bocconi 12,45.44987156,9.188703598,4be3e19a21d5a59398221a11
biliardino privato,General Entertainment,,45.44901268,9.188140083,4f955fc8e4b0532d5f1be47d
Working Capital - PNI @ Milano,General Entertainment,Via Ulisse Gobbi 5,45.44930827,9.189237356,4e9bfdeee5e8dffcaefff6a5
yoga Terapeutico,General Entertainment,,45.4501152,9.190553665,4f9bb420e4b020e60f2abdc2
Canazza,General Entertainment,,45.4520258,9.1899813,4e7a4e9062e16841da405a43
Venti136,Lounge,"Via Röntgen, 2a",45.45168933,9.187481728,4dcba37ab0fbd92b293b976f
Dirk Bikkembergs Fashion Show,General Entertainment,"Corso Italia, 58",45.4542743,9.1877865,4dfeee87a809baedbd900a87
Amici landis,General Entertainment,PiazzA Duomo,45.457816,9.187662,508a834fe4b09bdc35bf8ce9
Musica Maestro,Nightclub,Via Emanuelandia,45.45784807,9.187968778,508a862fe4b00ac3c643d667
#TheOriginOfLove Album Release Party,General Entertainment,,45.457183,9.187822,505cc68ae4b0e4ac14c0a7f3
Duke Lounge,Lounge,Via Albricci 3,45.460963,9.189248,4bd81ad4e914a593256b52fa
Dellabellix's Terrace,Nightclub,,45.459924,9.189206,4fabf74fe4b00ae4ab678284
Centro Culturale Di Milano,General Entertainment,Via zebedia 2,45.46084334,9.187876579,4cc83b5efa03224b491e43ef
Mondadori,General Entertainment,Duomo,45.46085378,9.190186544,508a80d7e4b0f6951d2dbde0
Terrazza dei Cavalieri Milano,Cocktail Bar,piazza Giuseppe Missori 1,45.46077783,9.188657947,4dd58c27d1647fcf3e1cad8e
UEFA Champions League Trophy Tour,General Entertainment,Duomo,45.46456686,9.189003014,50538074e4b0ff6b6122c792
King Club,Nightclub,Via Maurizio Gonzaga 5,45.46155911,9.18908992,5666c6a5498e8f949ada5115
Benattico,Lounge,,45.46367804,9.187895411,4f8ce53ce4b00c10ebc61d5b
Terrazza Duomo 21,Lounge,Piazza del Duomo 21,45.46480592,9.189664295,55286cfa498e15f96df0088d
Shiling's Milano,Nightclub,Via Paolo da Cannobio 2 Milan,45.46201298,9.190953914,52e4367311d22d84e9e07abd
Pitbull,Lounge,Corso Como 11,45.463405,9.191771,5d5ae4c37474790007e1e543
MI AMI Festival,Music Venue,,45.4642035,9.189982,5ac333d47269fe2798803051
Olio Officina Food Festival,General Entertainment,"Piazza del Duomo, Piazza Duomo, 20122 Milano",45.4643918,9.188638496,4f256fa2e4b047657ab384f7
Mostra Il Vero e il Falso,General Entertainment,Palazzo Reale,45.46303909,9.190683379,512113bae4b06dc363dcae35
Creativa&MotivaMente,General Entertainment,via Vigliani 19,45.46427,9.18951,533032ad498e781e7409440f
Vuota Bavaria,General Entertainment,Milano,45.46405869,9.189419746,51150776d86c8121735dcbd4
Venus,General Entertainment,Milano,45.46271,9.189663,5639073dcd10008abd4b0fcb
Palazzo Giureconsulti,General Entertainment,P.zza dei Mercanti 2,45.46465473,9.188441547,5133687be4b03f29a2f45217
Time Club,Nightclub,,45.462465,9.190045,5e4f54a72b631a0008732e46
Nepentha Club,Nightclub,Piazza Armando Diaz 1,45.46257832,9.190379949,4bc7694d6501c9b6b8613e29
George Gershmann,Concert Hall,Piazza Del Duomo,45.464484,9.190418,51aa4d66498e09d847f51c04
Shot Cafè,Nightclub,11 Via Paolo Da Cannobbio,45.46237322,9.19066122,4b05887af964a5204ec822e3
Biglietteria MITO SettembreMusica,General Entertainment,Via Dogana 2,45.46332878,9.189237356,4fdf9d357bebe39bd888e156
Concerto Per Milano - Filarmonica Della Scala e Martha Argerich,Concert Hall,Piazza Del Duomo,45.463966,9.190293,575da478498e2b7bcc2daaeb
Milano A Memoria,Library,Piazza Diaz 7,45.46166671,9.189937865,4eea3a3d2c5bbde21832ce6f
Fencity,General Entertainment,,45.46273432,9.18708086,55646e5f498e8edc5696dae8
Foca Loca Club,Nightclub,"Via Flavio Baracchini, 11, 20123 Milano",45.46152002,9.190834315,4f7577ace4b0c0edd5829bf1
Top Town,Nightclub,,45.46156276,9.190987159,4fc9920de4b06737f75b5d70
Pussycat,Nightclub,"Via Gonzaga, 5",45.46170202,9.189028502,4f38476be4b039c3c361d892
Nephenta,Nightclub,,45.46260142,9.190075447,532e2749498e1c3c1769d59f
Brazil S/A Lounge Brasileiro de design e decoracao,General Entertainment,,45.46481325,9.188124188,4f8c445be4b055d232999f40
VENUS Night Club Milano,Nightclub,Via G. Giardino 1,45.46265907,9.189441204,5137f5e98aca9f50d289c211
principia,General Entertainment,"Piazza del Duomo, 17",45.464251,9.189003227,4da5cca3a86e226c26beceda
Radio Italia Live,Concert Hall,Duomo,45.46434354,9.18858313,538b8bea498e07706967c011
Chiamami Ancora Milano,Music Venue,,45.46386601,9.189631702,4dcd7f0f45ddbe15f8713ab7
Via Filodrammatici 2,Opera House,Via Filodrammatici 2,45.46695323,9.189470607,513f5191e4b08446430953b5
Associazione Amici del Loggione del teatro alla Scala,General Entertainment,"Via Silvio Pellico, 6",45.46551694,9.189284496,4fd8d9f2e4b0bd3fc848a92b
"Manitese ""Molto più di un pacchetto Regalo""",General Entertainment,,45.46531684,9.190038649,50b9fdb0498e775084a57739
Puppini Sisters,Music Venue,,45.466212,9.191042,4e692afe483b3cd76c526ad4
Vecchie Bacucche,General Entertainment,,45.466932,9.190341,51d72cd2498e1ce6c2652147
deCanto - Cafeteria Gallerie d'Italia,Lounge,Piazza Scala 6,45.4674502,9.190210097,509f9fe4e4b047ee296e0c0e
Pubblico Soggiorno con Lovli,General Entertainment,"Piazza San Fedele, 1",45.46641388,9.191125631,4fb6ed9c1081afad3ff529a6
La Spagna a Milano,General Entertainment,,45.46590391,9.187595627,536bb859498ef43e3d1fea4b
Baja Bikes,General Entertainment,,45.467045,9.190002,5ca8bad4a6031c002cf18465
Accademia Filodrammatici,Theater,Via filodrammatici 1,45.46739784,9.188571957,4cd2da27a60d224bd19c31d1
Teatro Filodrammatici,Theater,1 Via Filodrammatici,45.46728262,9.188664297,4b058880f964a52004ca22e3
La Cupola,Lounge,Via Tommaso Grossi 1,45.46561,9.188915,4b058879f964a52007c822e3
Bar Straf,Cocktail Bar,Via San Raffaele 3,45.4651532,9.191407621,4bb892c47421a59316e1c140
Taste On Top,Italian Restaurant,Piazza San Fedele,45.46608281,9.190707207,5b1a3509c21cb1002ce39f36
Teatro alla Scala,Opera House,Via Filodrammatici 2,45.46702682,9.189686087,4b755f6af964a520d0082ee3
새벽반장처째쪼헌정포스퀘어,General Entertainment,,45.46766281,9.189052582,4f60aa6be4b071906c62dc78
Il Giardino,Lounge,Via Privata Fratelli Gabba 7b,45.46998939,9.188872156,4e05c7c462e100e58164e17a
Ridotto Toscanini,Opera House,,45.468703,9.189769,58c47265109dfe121732f8f9
Shibuya,General Entertainment,,45.47345501,9.187803531,50fd38b8e4b0c86738e9c878
Vans italy hq,General Entertainment,Via dell'annunciata 22,45.472902,9.191861,4c18f4844ff90f4758250f49
Fashion Cafè,Cocktail Bar,Via San Marco 1,45.47345165,9.187809969,4bca41d8cc8cd13ad05cbdcf
Via Brera 17,General Entertainment,,45.47267085,9.187670569,4e7ca5ec88777c30772e2fa3
Via Cernaia 2,General Entertainment,,45.473497,9.189778,50d8128ce4b0bc5a63e7d54f
Tavolo Notaro,Nightclub,Via Solferino,45.47478218,9.187965584,4fecadade4b03cd04269c3bf
Martini Racing Lounge,Lounge,Via della Moscova 28,45.476808,9.190388,5349607a498e7e943dd087c9
Rebus vivente di Virgilio @Mediateca,General Entertainment,Via della Moscova 28,45.47677406,9.189891815,4e6fb859814dd2cb95fb9b10
D-Still HQ 1.2,Office,via Merano 16,45.47787244,9.188266102,4f5f1209e4b06c88608ffe02
Mediateca Santa Teresa,College Auditorium,"Via della Moscova, 28",45.47689149,9.189951483,4ba8a263f964a520abe339e3
Barbarella Club,Nightclub,Bastioni di porta nuova 12,45.480217,9.187761,4d571703a747b60cfe1a312b
Viberoom,Nightclub,Viale Monte Grappa 14,45.4809625,9.189687691,54fb8399498edf0d9be08bad
Esterni,General Entertainment,,45.47892355,9.187223445,53bfac0e498e4731c1225a12
Lotvs,Cocktail Bar,Via Montegrappa 10,45.4809209,9.190417747,4ba9356ef964a52064143ae3
Cabri' Milano,Wine Bar,,45.47834736,9.187928578,510d761ae4b0eaed196f8d12
hacking film festival,General Entertainment,,45.481254,9.187801,5329d4f7498eb856b7e27900
Privilege,Nightclub,,45.48058978,9.189446534,546d410a498e95d9f687d95f
Boombastic,Lounge,Via Carlos de Cristoforis 2,45.478466,9.190081,56cf4003cd105562b4d3a4f2
Shocking Club,Nightclub,Bastioni di Porta Nuova 12,45.48082265,9.189561709,4b05887af964a52029c822e3
Hilton Club,Nightclub,Viale Montegrappa 14,45.48069823,9.189604935,5414c765498e8ab00d024e6b
Champagnerie Lattanzio,Lounge,Corso Como 8,45.481697,9.187713,4d0bc1e96aa0548122c6ebaa
Libreria Del Cinema,General Entertainment,,45.48097568,9.188689557,509ebbd9e4b04eb23d4aaef5
Heineken Social Networking,General Entertainment,,45.482116,9.187207,4fa40c8ae4b0244335a1d8c7
Post Me,General Entertainment,,45.481986,9.187852,50803bcbe4b0a0ddb1850df6
UniCredit Pavilion,Art Gallery,"Piazza Gae Aulenti, 10",45.48325774,9.191513173,55b7d5a0498e8e6f870603b1
Purple Hours @ Eleven Club Room,General Entertainment,,45.48254875,9.187289225,514b5d1de4b0809dce3e2725
TedXPortaNuova,General Entertainment,piazza gae aulenti,45.48372796,9.189413437,523c789f11d2e6f782087be9
Il calcetto piu' lungo del Mondo,General Entertainment,,45.48474596,9.189846998,5263aae711d2c678e4d0ac89
Belvedere Club,Nightclub,,45.48251935,9.187152204,4fa47788e4b0d607b85cf37e
Boombastic,Lounge,Via Carlo de Cristoforis 2,45.482242,9.188363,56cf3f78cd10114fb4aba6c3
Arci Metissage,General Entertainment,"Via Gaetano De Castillia, di fronte all'8",45.48545138,9.18933114,4be31d8d21d5a593bd3b1811
Tango dei Bassifondi,General Entertainment,,45.486234,9.189216,50be6077e4b06e050bc5a326
White Rabbit,Lounge,4 Via Garigliano,45.488029,9.189531,5bf8999cde3bbf002cac6715
rebelot,General Entertainment,cavalcavia bussa,45.485621,9.187225959,4edf7f986c25b6f30408ad5c
Isolacasateatro,Comedy Club,,45.487141,9.188523,4f663d6de4b098b396eea319
ZONA K,Theater,Via Spalato 11,45.48812139,9.191777623,4eecc773be7b6d62ffb75893
Pianoterra,General Entertainment,Via Federico Confalonieri 3,45.486541,9.189913,500ef914e4b0d914ef271278
Medionauta,Event Space,Via confalonieri fronte civico 1,45.48648107,9.188994019,4d9b6efd913a236aa3449f08
369 Karaoke Bar Musica Vivo,Music Venue,"Via Pellegrino Rossi, 93",45.48643274,9.188549212,4ee4d46999119449016464e2
Uramaki.tv Webvideofactory,Rock Club,Piazza Minniti 1,45.48742146,9.188254572,4f4b7365e4b0d5cfa149d49e
Kitchen Club,Nightclub,Via Pietro Borsieri,45.4879385,9.188916935,4fd4ebd3e4b034e1fab6d7ae
Blue Note,Jazz Club,"Via Pietro Borsieri, 37",45.48936365,9.188724728,4b058881f964a5207dca22e3
Rezidenza Di Nataliya,Lounge,,45.488874,9.188197,528f766611d222595edcd6bc
Malù Wine Bar,Lounge,via Pollaiuolo 9,45.48976308,9.187497662,51a10500498ef31a59a582f5
Teatro Fontana,Theater,"Via Boltraffio, 21",45.49210882,9.187773711,4b058880f964a52016ca22e3
Teatro Fontana,Theater,Via Gian Antonio Boltraffio 21,45.49203993,9.187763619,4d272082d86aa0905c861dc0
Oratorio Santa Maria alla Fontana,General Entertainment,Via Bassi 3,45.494486,9.18833,4d9cba5d5c33a35d685df1a0
Terrazza Ripamonti,General Entertainment,,45.44314194,9.19589138,50d36b83e4b0e638c0dcb1b8
Magazzini Generali,Music Venue,"Via Pietrasanta, 16",45.44437209,9.194948167,4b05887af964a5202ac822e3
Club Haus 80's @ Magazzini Generali,Other Nightlife,Via Pietrasanta 14,45.44437502,9.1950531,505cee05e4b0c1f8b65169b8
Clubhaus,Nightclub,,45.44437797,9.195012424,4f6cfd5be4b08d8da568a9d1
Item Club,Nightclub,,45.44494404,9.195075086,4bca200c0687ef3b8357dbcc
Spritz & Supplì,Café,Viale Toscana,45.446404,9.192332,5d7532374a3a310008c20691
Ballamenti Swap Party @Item Gastronomic Pub,Nightclub,via Pompeo Leoni 5,45.44492753,9.195036898,51dee813498e78f391aa124a
42,General Entertainment,Viale Bligny 42,45.45058216,9.192575866,4cf66c440a71224bd3e11d93
Teatro Scuola Paolo Grassi,Theater,Via Salasco 4,45.44931506,9.192321154,4d00ab95ffcea143399f2e91
Vinodromo,Wine Bar,Via Salasco 21,45.45037999,9.194806188,4c8ab18e2e3337044704c641
Havana Music Café,Cocktail Bar,50 Viale Bligny,45.4509,9.193445,4b05887af964a52040c822e3
Tropicana Milano,Nightclub,Via Bligny 52,45.45099859,9.193620814,4b75c843f964a52060242ee3
Civico 15,Lounge,,45.449161,9.195307,52af6622498e2dc132099fd9
Studio Musicale di Marc Bertrand,Music Venue,,45.45082841,9.192053,52afbe43498e02a4f3be0281
Circolo Arci Bellezza,Bar,"Via Giovanni Bellezza, 16",45.44893136,9.194944182,4bbedf53f353d13a15d17d10
Accademia Artedanza,Music Venue,,45.45324512,9.193580048,4e70b77ba8098087a0383b09
Spoon restaurant & lounge,Modern European Restaurant,viale bligny 42,45.45161241,9.194450949,55756f31498e9146747a77c1
Factory,General Entertainment,Viale Beatrice D'Este 42,45.452007,9.195379,4f60e9c1e4b0b97be652da17
APS Colore,General Entertainment,"via moncucco, 28",45.45154967,9.195055053,4d56aaea9e508cfa67bf109b
Biblioteca Comunale Vigentina,Library,"corso di Porta Vigentina,15",45.45440908,9.196033746,4ca36733b0ff8cfa1200b75e
La Strada,Pub,Via Carlo Patellani 4,45.45138118,9.193972528,4e89ec5330f84f195d23d935
Armanı Prıve Mılan,General Entertainment,,45.45255481,9.195227314,50ad7ce5e4b05090c0ab3d33
casa del sale via primaticcio milano,General Entertainment,,45.45772379,9.192829591,51683802e4b0666ccbb9d2b2
Disco Emanuele,Nightclub,,45.45541674,9.196017288,508a7ff7e4b0f38cffe91fda
Teatro Carcano,Theater,Corso di Porta Romana 63,45.45665356,9.195828005,4b058880f964a52003ca22e3
Teatro Carcano,Theater,,45.45673,9.195579,5df3dfbd255a2900072c16c5
Corsi per il Tempo Libero,General Entertainment,"Corso Porta Vigentina, 15",45.455448,9.195591,4e9efd6a8b81959cce1179b9
Disko Bellasimo,Nightclub,,45.45956706,9.192681403,50a43f52e4b01d68aadb988d
Cantiere Teatro Lirico,Theater,14 Via Larga,45.461328,9.192124,5bc2f0d7e55d8b002ce02ca3
Casa Chiaravalle,General Entertainment,,45.460683,9.192315,5199de2e498e74bed77ba43a
Teatro Gerolamo,Amphitheater,Piazza Beccaria 10,45.46423431,9.196652552,56ceb136cd108885a2672cc2
Pina,Lounge,Piazza del Duomo 22,45.46456026,9.19254367,5584220a498e8fbbf3f12b81
Missoni's Fashion Show,General Entertainment,,45.46266289,9.194945083,4e7f34d102d57f77e24fb1bd
QUBE,Lounge,,45.46435592,9.195153068,55bd40c8498e1fee318eede2
quantic,Nightclub,,45.46215,9.192844,57f8266c498e466c1b6ab8ae
Grand Lounge & Bar By Eataly,Lounge,,45.46423,9.193701,59c5fd00e1f2282d141c8a1a
Alphabet,Other Nightlife,,45.46198217,9.192999843,51bb859d498eba02a478a2c7
teatro de gli incamminati,Theater,,45.464557,9.196094,5849b2a3ef787f3415f66bed
День Рождения Любимой Девочки!,Lounge,,45.464095,9.194184,50924445e4b0b5257809393f
Apophis Club,Nightclub,,45.462667,9.195925,5aadbe4f7dc9e17c6fb533f4
Punks Wear Prada,Nightclub,Santa Tecla,45.46271493,9.1927276,4eebcc695c5c794ad034b427
Santa Tecla,Cocktail Bar,"Via Santa Tecla, 3",45.46274506,9.192589982,4bff8548ca1920a1d1e8ec81
Trident Management,General Entertainment,Corso Europa 13,45.46476777,9.195678855,524aed6f11d212c1f817b5fb
Empire of Music,Music Venue,2 Via Sant'Antonio,45.4620358,9.193628447,4b05887af964a52063c822e3
Grazia.it Party,General Entertainment,,45.465356,9.194097,4e7f82b3f7906851ae8e9670
Mondadori liberty fashion house,General Entertainment,Piazza Liberty,45.465553,9.193971,505a114be4b052ecdb0130b3
food experience,General Entertainment,Piazza Liberty,45.46536217,9.193948981,5066ee43e4b01f86f0e6a8ad
Golden Door: Famous Night Club Priv£ - Milan Center,Nightclub,,45.466865,9.192675,59a5e4033b4e007881bb8b6c
Rooftop Boscolo Autograph,General Entertainment,Rua Corso Mateoti,45.466329,9.19438,57951902498e69f15cad454c
Alessandro Party,Nightclub,,45.465618,9.196162,50ba9bc8e4b077f48dacfae3
Auditorium San Carlo,General Entertainment,,45.46632385,9.19619751,530bab21498e443d3bba1b76
DA MOVE in Contest,General Entertainment,,45.465404,9.193943,5185181f498e370b4d5d9439
Societa' del Giardino,General Entertainment,Via San Paolo 10,45.4658333,9.193827472,5196b70b498ec5c5543558f3
Makr Shakr,Nightclub,,45.46508049,9.195080563,51671894e4b02ecc2ae0a56d
Il Tamarindo,Coworking Space,"Via San Pietro all'Orto, 10",45.466279,9.195791,4c0e1979b1b676b0dd7ae186
Boucheron Paris- Press Cocktail,General Entertainment,,45.468656,9.19336,4fc64f22e4b005fcba6d4e19
Armani Club,Nightclub,,45.47098382,9.192997576,51f43051498edc6647b6a23b
Baccarat Boutique Bbar Lounge,Lounge,"Montenapoleone, 23",45.46919,9.193888,5cc44eb5c8b2fb002c8a6423
Teatro Manzoni,Theater,Via Alessandro Manzoni 42,45.47121444,9.194046349,4b058880f964a52008ca22e3
Armani Bamboo Bar,Cocktail Bar,Via Alessandro Manzoni 31,45.47048274,9.19278531,4ed26d1929c223f92b46cd37
be&at's,Lounge,Via della Spiga 34,45.471045,9.196126,583c35599900e6088cc68b0e
Il Foyer,Lounge,"Via Gesù, 6/8",45.4694627,9.1953476,4b058879f964a52003c822e3
TG VIP Lounge Milan,Lounge,,45.4691756,9.195472628,4e621e772271573ad77529f9
Philips Saeco - Spazio Click,General Entertainment,Via Vincenzo Forcella 7,45.46907609,9.192978665,4d91dbc6521760fc354d1593
